INDUSTRY,YEAR,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,RACE_2,RACE_3,RACE_4,RACE_5,INCOME,GENDER,ZIPCODE
1001.0,2015.0,5.0,5.0,5.0,,,,,,,,,,,,,,42.0,5.0,0.0,1.0,,,,,6.0,2.0,20190
1001.0,2015.0,5.0,6.0,7.0,,,,,,,,,,,,,,28.0,,,,,,,,,,
1001.0,2015.0,9.0,6.0,9.0,,,,,,,,,,,,,,29.0,,,,,,,,,,
1001.0,2015.0,10.0,10.0,10.0,,,,,,,,,,,,,,64.0,,,,,,,,,,
1001.0,2015.0,10.0,10.0,10.0,,,,,,,,,,,,,,48.0,,,,,,,,,,
1001.0,2015.0,9.0,2.0,9.0,,,,,,,,,,,,,,39.0,5.0,0.0,4.0,,,,,,2.0,94402
1001.0,2015.0,8.0,8.0,8.0,,,,,,,,,,,,,,58.0,,,,,,,,,,
1001.0,2015.0,8.0,8.0,10.0,,,,,,,,,,,,,,51.0,,,,,,,,,,
1001.0,2015.0,5.0,5.0,5.0,,,,,,,,,,,,,,54.0,3.0,0.0,1.0,,,,,7.0,2.0,32034
1001.0,2015.0,5.0,5.0,5.0,,,,,,,,,,,,,,55.0,3.0,0.0,1.0,,,,,4.0,2.0,97756
1001.0,2015.0,5.0,6.0,6.0,,,,,,,,,,,,,,71.0,3.0,0.0,1.0,,,,,7.0,1.0,98597
1001.0,2015.0,7.0,4.0,5.0,,,,,,,,,,,,,,79.0,3.0,0.0,1.0,,,,,1.0,2.0,28516
1001.0,2015.0,10.0,6.0,9.0,,,,,,,,,,,,,,62.0,,,,,,,,,,
1001.0,2015.0,5.0,5.0,5.0,,,,,,,,,,,,,,65.0,2.0,0.0,1.0,,,,,2.0,2.0,27604
1001.0,2015.0,5.0,7.0,4.0,,,,,,,,,,,,,,66.0,5.0,0.0,1.0,,,,,,2.0,33312
1001.0,2015.0,9.0,8.0,8.0,,,,,,,,,,,,,,59.0,3.0,0.0,1.0,,,,,5.0,2.0,48642
1001.0,2015.0,8.0,8.0,10.0,,,,,,,,,,,,,,58.0,3.0,1.0,6.0,,,,,2.0,2.0,85008
1001.0,2015.0,5.0,5.0,5.0,,,,,,,,,,,,,,34.0,,,,,,,,,,
1001.0,2015.0,8.0,5.0,4.0,,,,,,,,,,,,,,33.0,5.0,0.0,1.0,,,,,7.0,2.0,94123
1001.0,2015.0,8.0,8.0,8.0,,,,,,,,,,,,,,73.0,5.0,0.0,1.0,,,,,1.0,1.0,63703
1001.0,2015.0,5.0,5.0,6.0,,,,,,,,,,,,,,25.0,,,,,,,,,,
1001.0,2015.0,10.0,5.0,10.0,,,,,,,,,,,,,,57.0,5.0,0.0,1.0,,,,,6.0,1.0,41048
1001.0,2015.0,8.0,5.0,7.0,,,,,,,,,,,,,,25.0,,,,,,,,,,
1001.0,2015.0,8.0,5.0,7.0,,,,,,,,,,,,,,25.0,3.0,0.0,1.0,,,,,4.0,2.0,40218
1001.0,2015.0,10.0,8.0,8.0,,,,,,,,,,,,,,33.0,2.0,0.0,1.0,,,,,1.0,2.0,15489
1001.0,2015.0,8.0,8.0,8.0,,,,,,,,,,,,,,58.0,4.0,0.0,1.0,,,,,2.0,2.0,07110
1001.0,2015.0,9.0,4.0,6.0,,,,,,,,,,,,,,47.0,3.0,0.0,1.0,,,,,1.0,2.0,16602
1001.0,2015.0,10.0,7.0,5.0,,,,,,,,,,,,,,63.0,,,,,,,,,,
1001.0,2015.0,9.0,6.0,9.0,,,,,,,,,,,,,,65.0,4.0,0.0,1.0,,,,,5.0,1.0,32168
1001.0,2015.0,5.0,5.0,5.0,,,,,,,,,,,,,,53.0,4.0,0.0,1.0,,,,,2.0,1.0,34972
1001.0,2015.0,7.0,5.0,8.0,,,,,,,,,,,,,,24.0,,,,,,,,,,
1001.0,2015.0,8.0,8.0,9.0,,,,,,,,,,,,,,53.0,2.0,0.0,1.0,,,,,3.0,2.0,89147
1001.0,2015.0,9.0,3.0,9.0,,,,,,,,,,,,,,45.0,,,,,,,,,,
1001.0,2015.0,8.0,7.0,7.0,,,,,,,,,,,,,,46.0,3.0,0.0,1.0,,,,,6.0,1.0,11211
1001.0,2015.0,5.0,5.0,7.0,,,,,,,,,,,,,,43.0,,,,,,,,,,
1001.0,2015.0,10.0,7.0,10.0,,,,,,,,,,,,,,74.0,3.0,0.0,1.0,,,,,5.0,2.0,50023
1001.0,2015.0,6.0,8.0,8.0,,,,,,,,,,,,,,27.0,2.0,0.0,1.0,,,,,1.0,2.0,08260
1001.0,2015.0,7.0,5.0,6.0,,,,,,,,,,,,,,29.0,3.0,0.0,1.0,,,,,1.0,1.0,98444
1001.0,2015.0,8.0,2.0,8.0,,,,,,,,,,,,,,53.0,4.0,0.0,1.0,,,,,5.0,1.0,46229
1001.0,2015.0,8.0,8.0,7.0,,,,,,,,,,,,,,25.0,3.0,0.0,1.0,,,,,1.0,2.0,36608
1001.0,2015.0,8.0,9.0,7.0,,,,,,,,,,,,,,35.0,3.0,0.0,1.0,,,,,7.0,2.0,78648
1001.0,2015.0,9.0,8.0,8.0,,,,,,,,,,,,,,28.0,,,,,,,,,,
1001.0,2015.0,10.0,10.0,10.0,,,,,,,,,,,,,,51.0,,,,,,,,,,
1001.0,2015.0,10.0,10.0,10.0,,,,,,,,,,,,,,57.0,,,,,,,,,,
1001.0,2015.0,7.0,6.0,6.0,,,,,,,,,,,,,,60.0,2.0,0.0,1.0,,,,,1.0,2.0,06514
1001.0,2015.0,9.0,6.0,5.0,,,,,,,,,,,,,,60.0,3.0,0.0,4.0,,,,,7.0,2.0,07834
1001.0,2015.0,8.0,4.0,8.0,,,,,,,,,,,,,,50.0,,,,,,,,,,
1001.0,2015.0,9.0,7.0,7.0,,,,,,,,,,,,,,42.0,,,,,,,,,,
1001.0,2015.0,6.0,5.0,3.0,,,,,,,,,,,,,,28.0,1.0,0.0,1.0,,,,,2.0,2.0,77566
1001.0,2015.0,5.0,5.0,6.0,,,,,,,,,,,,,,47.0,2.0,0.0,1.0,,,,,1.0,2.0,65101
1001.0,2015.0,7.0,3.0,9.0,,,,,,,,,,,,,,49.0,,,,,,,,,,
1001.0,2015.0,8.0,6.0,8.0,,,,,,,,,,,,,,79.0,2.0,0.0,1.0,,,,,,2.0,32244
1001.0,2015.0,5.0,5.0,5.0,,,,,,,,,,,,,,36.0,3.0,0.0,1.0,,,,,4.0,2.0,27030
1001.0,2015.0,8.0,8.0,8.0,,,,,,,,,,,,,,45.0,,,,,,,,,,
1001.0,2015.0,6.0,9.0,10.0,,,,,,,,,,,,,,43.0,2.0,0.0,1.0,,,,,1.0,2.0,19703
1001.0,2015.0,8.0,5.0,8.0,,,,,,,,,,,,,,36.0,,,,,,,,,,
1001.0,2015.0,10.0,5.0,5.0,,,,,,,,,,,,,,40.0,4.0,0.0,1.0,,,,,4.0,1.0,77598
1001.0,2015.0,8.0,5.0,7.0,,,,,,,,,,,,,,23.0,5.0,0.0,1.0,,,,,7.0,2.0,19002
1001.0,2015.0,10.0,6.0,6.0,,,,,,,,,,,,,,43.0,2.0,1.0,1.0,,,,,3.0,2.0,84601
1001.0,2015.0,1.0,1.0,5.0,,,,,,,,,,,,,,53.0,,,,,,,,,,
1001.0,2015.0,7.0,7.0,5.0,,,,,,,,,,,,,,28.0,,,,,,,,,,
1001.0,2015.0,5.0,5.0,5.0,,,,,,,,,,,,,,33.0,,,,,,,,,,
1001.0,2015.0,6.0,6.0,8.0,,,,,,,,,,,,,,52.0,,,,,,,,,,
1001.0,2015.0,9.0,9.0,9.0,,,,,,,,,,,,,,40.0,5.0,0.0,1.0,,,,,,2.0,20817
1001.0,2015.0,8.0,9.0,7.0,,,,,,,,,,,,,,18.0,3.0,0.0,1.0,,,,,4.0,1.0,98684
1001.0,2015.0,8.0,4.0,9.0,,,,,,,,,,,,,,54.0,4.0,0.0,1.0,,,,,,2.0,58201
1001.0,2015.0,5.0,5.0,5.0,,,,,,,,,,,,,,28.0,5.0,0.0,1.0,,,,,3.0,2.0,91320
1001.0,2015.0,8.0,6.0,8.0,,,,,,,,,,,,,,73.0,,,,,,,,,,
1001.0,2015.0,10.0,10.0,10.0,,,,,,,,,,,,,,34.0,4.0,1.0,1.0,2.0,,,,4.0,2.0,27609
1001.0,2015.0,6.0,6.0,6.0,,,,,,,,,,,,,,24.0,5.0,0.0,1.0,,,,,3.0,1.0,55413
1001.0,2015.0,9.0,6.0,6.0,,,,,,,,,,,,,,24.0,,,,,,,,,,
1001.0,2015.0,10.0,10.0,10.0,,,,,,,,,,,,,,69.0,5.0,0.0,1.0,,,,,4.0,2.0,85212
1001.0,2015.0,10.0,5.0,5.0,,,,,,,,,,,,,,37.0,,,,,,,,,,
1001.0,2015.0,10.0,9.0,7.0,,,,,,,,,,,,,,58.0,,,,,,,,,,
1001.0,2015.0,8.0,6.0,7.0,,,,,,,,,,,,,,39.0,4.0,0.0,1.0,,,,,7.0,1.0,66002
1001.0,2015.0,8.0,8.0,8.0,,,,,,,,,,,,,,44.0,4.0,0.0,1.0,,,,,5.0,1.0,60564
1001.0,2015.0,2.0,2.0,4.0,,,,,,,,,,,,,,53.0,,,,,,,,,,
1001.0,2015.0,10.0,10.0,10.0,,,,,,,,,,,,,,56.0,,,,,,,,,,
1001.0,2015.0,10.0,8.0,8.0,,,,,,,,,,,,,,37.0,3.0,0.0,1.0,,,,,,1.0,80602
1001.0,2015.0,9.0,6.0,9.0,,,,,,,,,,,,,,72.0,5.0,0.0,1.0,,,,,5.0,2.0,19380
1001.0,2015.0,8.0,6.0,7.0,,,,,,,,,,,,,,68.0,,,,,,,,,,
1001.0,2015.0,5.0,5.0,5.0,,,,,,,,,,,,,,32.0,,,,,,,,,,
1001.0,2015.0,8.0,6.0,10.0,,,,,,,,,,,,,,30.0,2.0,0.0,4.0,,,,,6.0,2.0,34638
1001.0,2015.0,8.0,8.0,8.0,,,,,,,,,,,,,,40.0,4.0,0.0,1.0,,,,,,2.0,33629
5001.0,2015.0,2.0,2.0,3.0,10.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,101.0,29.0,5.0,1.0,2.0,,,,,6.0,1.0,91762
5001.0,2015.0,3.0,3.0,2.0,8.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,0.0,,2.0,,26.0,38.0,4.0,0.0,4.0,,,,,7.0,1.0,92782
5001.0,2015.0,3.0,3.0,2.0,9.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,1.0,7.0,1.0,,26.0,29.0,4.0,0.0,1.0,,,,,4.0,1.0,84123
5001.0,2015.0,5.0,2.0,1.0,8.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,0.0,,1.0,,101.0,51.0,5.0,0.0,1.0,,,,,7.0,1.0,19301
5001.0,2015.0,3.0,2.0,3.0,9.0,3.0,5.0,6.0,5.0,6.0,2.0,3.0,0.0,,1.0,,0.0,45.0,5.0,1.0,1.0,,,,,,1.0,87031
5001.0,2015.0,6.0,3.0,5.0,10.0,10.0,9.0,6.0,5.0,4.0,8.0,7.0,1.0,1.0,6.0,0.0,,55.0,4.0,0.0,3.0,,,,,3.0,2.0,93551
5001.0,2015.0,3.0,4.0,3.0,3.0,3.0,8.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,1.0,,101.0,34.0,4.0,0.0,1.0,,,,,7.0,1.0,55020
5001.0,2015.0,3.0,2.0,1.0,7.0,7.0,7.0,2.0,3.0,3.0,5.0,3.0,0.0,,1.0,,101.0,49.0,4.0,0.0,1.0,,,,,5.0,2.0,55811
5001.0,2015.0,2.0,2.0,1.0,9.0,9.0,8.0,2.0,2.0,4.0,3.0,3.0,1.0,,1.0,,101.0,73.0,3.0,0.0,1.0,,,,,7.0,2.0,55428
5001.0,2015.0,4.0,4.0,4.0,7.0,8.0,8.0,6.0,6.0,5.0,4.0,4.0,1.0,5.0,1.0,,26.0,65.0,2.0,0.0,1.0,,,,,1.0,2.0,24401
5001.0,2015.0,7.0,5.0,7.0,10.0,8.0,10.0,8.0,8.0,6.0,5.0,5.0,0.0,,6.0,0.0,,28.0,4.0,0.0,1.0,,,,,1.0,2.0,77058
5001.0,2015.0,9.0,3.0,9.0,10.0,9.0,9.0,9.0,9.0,3.0,9.0,9.0,0.0,,7.0,,,43.0,3.0,0.0,1.0,,,,,6.0,2.0,77504
5001.0,2015.0,9.0,5.0,8.0,5.0,8.0,10.0,9.0,9.0,10.0,8.0,8.0,0.0,,9.0,25.0,,64.0,5.0,0.0,1.0,,,,,4.0,1.0,94061
5001.0,2015.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,8.0,10.0,7.0,8.0,0.0,,4.0,,15.0,56.0,4.0,0.0,1.0,,,,,5.0,2.0,78620
5001.0,2015.0,6.0,7.0,6.0,7.0,10.0,8.0,7.0,7.0,4.0,4.0,6.0,0.0,,6.0,26.0,,58.0,2.0,0.0,1.0,,,,,5.0,1.0,30141
5001.0,2015.0,6.0,5.0,7.0,8.0,6.0,7.0,8.0,7.0,7.0,8.0,4.0,0.0,,7.0,26.0,,31.0,4.0,0.0,1.0,,,,,5.0,1.0,33458
5001.0,2015.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,,,5.0,,,26.0,4.0,,1.0,,,,,6.0,2.0,23602
5001.0,2015.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,1.0,7.0,5.0,,25.0,38.0,5.0,0.0,1.0,,,,,6.0,2.0,06443
5001.0,2015.0,7.0,4.0,5.0,7.0,6.0,3.0,7.0,7.0,7.0,5.0,5.0,0.0,,6.0,5.0,,23.0,4.0,0.0,1.0,,,,,3.0,2.0,85284
5001.0,2015.0,6.0,5.0,5.0,8.0,8.0,5.0,7.0,8.0,7.0,5.0,5.0,1.0,7.0,7.0,10.0,,34.0,3.0,0.0,1.0,,,,,4.0,1.0,18042
5001.0,2015.0,6.0,6.0,5.0,5.0,5.0,8.0,7.0,6.0,9.0,5.0,7.0,1.0,6.0,5.0,,26.0,29.0,4.0,0.0,1.0,,,,,6.0,1.0,95747
5001.0,2015.0,9.0,5.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,5.0,8.0,0.0,,5.0,,26.0,53.0,3.0,0.0,1.0,,,,,4.0,2.0,94403
5001.0,2015.0,8.0,8.0,6.0,9.0,9.0,5.0,7.0,4.0,5.0,4.0,7.0,0.0,,,,,34.0,2.0,0.0,1.0,,,,,4.0,2.0,33991
5001.0,2015.0,6.0,8.0,7.0,9.0,9.0,10.0,6.0,7.0,10.0,,6.0,0.0,,5.0,,26.0,27.0,4.0,1.0,1.0,,,,,5.0,2.0,98405
5001.0,2015.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,8.0,6.0,5.0,5.0,0.0,,6.0,20.0,,27.0,4.0,0.0,1.0,,,,,7.0,2.0,95901
5001.0,2015.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,0.0,,6.0,15.0,,61.0,5.0,0.0,2.0,,,,,,1.0,32301
5001.0,2015.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,9.0,7.0,7.0,0.0,,7.0,5.0,,28.0,3.0,0.0,1.0,4.0,,,,4.0,1.0,89141
5001.0,2015.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,0.0,,8.0,10.0,,41.0,3.0,0.0,1.0,,,,,2.0,2.0,53227
5001.0,2015.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,0.0,,7.0,10.0,,32.0,5.0,0.0,1.0,,,,,7.0,2.0,18640
5001.0,2015.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,8.0,7.0,7.0,6.0,0.0,,7.0,10.0,,27.0,4.0,0.0,1.0,,,,,6.0,1.0,68135
5001.0,2015.0,7.0,6.0,5.0,8.0,9.0,7.0,8.0,7.0,6.0,4.0,6.0,0.0,,5.0,,25.0,28.0,5.0,0.0,4.0,,,,,3.0,1.0,61801
5001.0,2015.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,0.0,,7.0,5.0,,35.0,4.0,0.0,1.0,,,,,6.0,2.0,06457
5001.0,2015.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,8.0,15.0,,41.0,5.0,0.0,1.0,,,,,5.0,1.0,29169
5001.0,2015.0,5.0,6.0,3.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,6.0,0.0,,5.0,,10.0,26.0,4.0,0.0,1.0,,,,,2.0,2.0,28270
5001.0,2015.0,8.0,7.0,5.0,6.0,6.0,10.0,7.0,7.0,10.0,7.0,7.0,0.0,,7.0,26.0,,37.0,4.0,0.0,1.0,,,,,4.0,1.0,98057
5001.0,2015.0,8.0,4.0,8.0,9.0,8.0,10.0,8.0,8.0,4.0,7.0,8.0,0.0,,4.0,,20.0,64.0,5.0,0.0,1.0,,,,,6.0,1.0,80124
5001.0,2015.0,6.0,5.0,3.0,10.0,10.0,10.0,7.0,5.0,6.0,6.0,5.0,1.0,5.0,5.0,,26.0,29.0,3.0,0.0,3.0,,,,,3.0,1.0,97408
5001.0,2015.0,7.0,5.0,4.0,10.0,10.0,10.0,7.0,10.0,10.0,7.0,7.0,0.0,,6.0,0.0,,62.0,3.0,0.0,1.0,,,,,,2.0,19809
5001.0,2015.0,8.0,9.0,6.0,8.0,6.0,8.0,5.0,9.0,9.0,7.0,5.0,1.0,9.0,7.0,26.0,,34.0,4.0,0.0,1.0,,,,,6.0,1.0,90017
5001.0,2015.0,9.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,0.0,,9.0,,,68.0,4.0,,,,,,,5.0,1.0,60439
5001.0,2015.0,9.0,7.0,7.0,6.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,0.0,,4.0,,20.0,52.0,2.0,0.0,1.0,,,,,7.0,2.0,06512
5001.0,2015.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,0.0,,8.0,10.0,,72.0,4.0,0.0,1.0,,,,,5.0,2.0,89044
5001.0,2015.0,9.0,7.0,8.0,,9.0,8.0,8.0,9.0,10.0,9.0,8.0,0.0,,10.0,5.0,,34.0,5.0,0.0,1.0,,,,,7.0,2.0,55124
5001.0,2015.0,9.0,7.0,7.0,9.0,8.0,10.0,6.0,8.0,10.0,6.0,6.0,0.0,,7.0,10.0,,30.0,4.0,1.0,1.0,,,,,4.0,2.0,77449
5001.0,2015.0,9.0,5.0,8.0,9.0,9.0,4.0,9.0,9.0,3.0,8.0,8.0,0.0,,8.0,0.0,,50.0,3.0,0.0,1.0,,,,,5.0,2.0,95687
5001.0,2015.0,8.0,7.0,7.0,9.0,9.0,10.0,8.0,7.0,9.0,7.0,7.0,1.0,7.0,6.0,10.0,,38.0,3.0,0.0,2.0,,,,,4.0,2.0,29673
5001.0,2015.0,9.0,2.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,1.0,9.0,8.0,,,78.0,5.0,0.0,1.0,,,,,,2.0,33173
5001.0,2015.0,8.0,5.0,8.0,9.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,0.0,,8.0,4.0,,43.0,5.0,,,,,,,7.0,1.0,22202
5001.0,2015.0,7.0,7.0,7.0,5.0,5.0,8.0,8.0,8.0,2.0,7.0,7.0,0.0,,8.0,10.0,,25.0,4.0,0.0,4.0,,,,,4.0,2.0,92708
5001.0,2015.0,7.0,6.0,6.0,,6.0,8.0,8.0,7.0,10.0,7.0,7.0,0.0,,8.0,2.0,,26.0,3.0,0.0,1.0,,,,,1.0,1.0,30253
5001.0,2015.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,0.0,,8.0,10.0,,37.0,4.0,0.0,4.0,,,,,5.0,1.0,32820
5001.0,2015.0,7.0,7.0,5.0,10.0,9.0,9.0,8.0,8.0,8.0,6.0,4.0,0.0,,7.0,0.0,,39.0,4.0,0.0,1.0,,,,,5.0,1.0,76310
5001.0,2015.0,8.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,0.0,,7.0,5.0,,70.0,3.0,0.0,1.0,,,,,3.0,2.0,32223
5001.0,2015.0,7.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,0.0,,7.0,15.0,,35.0,3.0,0.0,1.0,,,,,4.0,2.0,28601
5001.0,2015.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,0.0,,8.0,5.0,,35.0,5.0,0.0,1.0,,,,,6.0,2.0,35173
5001.0,2015.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,7.0,26.0,,38.0,5.0,0.0,1.0,,,,,5.0,2.0,34288
5001.0,2015.0,9.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,0.0,,8.0,5.0,,55.0,4.0,0.0,1.0,,,,,5.0,1.0,06405
5001.0,2015.0,9.0,9.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,6.0,6.0,0.0,,9.0,0.0,,51.0,3.0,0.0,1.0,,,,,6.0,1.0,85140
5001.0,2015.0,9.0,7.0,9.0,,10.0,10.0,8.0,10.0,9.0,,,0.0,,10.0,10.0,,22.0,4.0,0.0,1.0,,,,,,2.0,07041
5001.0,2015.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,10.0,0.0,,8.0,26.0,,27.0,4.0,0.0,1.0,,,,,1.0,2.0,80503
5001.0,2015.0,9.0,7.0,6.0,8.0,8.0,4.0,9.0,9.0,6.0,7.0,7.0,0.0,,10.0,101.0,,60.0,3.0,0.0,1.0,,,,,1.0,2.0,53186
5001.0,2015.0,8.0,8.0,6.0,8.0,8.0,10.0,8.0,8.0,9.0,5.0,5.0,0.0,,9.0,,,34.0,3.0,0.0,1.0,,,,,5.0,1.0,92504
5001.0,2015.0,7.0,7.0,7.0,10.0,9.0,1.0,9.0,9.0,2.0,7.0,7.0,0.0,,8.0,,,28.0,4.0,0.0,2.0,,,,,3.0,2.0,35401
5001.0,2015.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,0.0,,9.0,2.0,,33.0,3.0,0.0,1.0,,,,,3.0,1.0,79106
5001.0,2015.0,8.0,8.0,7.0,8.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,0.0,,7.0,10.0,,32.0,3.0,0.0,1.0,,,,,6.0,2.0,32404
5001.0,2015.0,8.0,4.0,7.0,7.0,8.0,8.0,8.0,7.0,3.0,7.0,8.0,0.0,,8.0,15.0,,30.0,4.0,0.0,1.0,,,,,6.0,2.0,20151
5001.0,2015.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,0.0,,8.0,26.0,,29.0,5.0,0.0,4.0,,,,,6.0,2.0,22033
5001.0,2015.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,8.0,26.0,,32.0,4.0,0.0,1.0,,,,,4.0,1.0,10029
5001.0,2015.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,0.0,,8.0,26.0,,26.0,3.0,0.0,1.0,,,,,1.0,2.0,92116
5001.0,2015.0,8.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,9.0,8.0,8.0,0.0,,9.0,26.0,,41.0,4.0,0.0,4.0,,,,,5.0,2.0,28227
5001.0,2015.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,0.0,,8.0,26.0,,44.0,2.0,1.0,1.0,,,,,4.0,2.0,95829
5001.0,2015.0,9.0,8.0,9.0,8.0,9.0,5.0,10.0,10.0,10.0,8.0,9.0,0.0,,9.0,20.0,,40.0,4.0,0.0,2.0,,,,,2.0,2.0,36116
5001.0,2015.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,0.0,,8.0,5.0,,42.0,5.0,0.0,4.0,,,,,7.0,1.0,94526
5001.0,2015.0,8.0,5.0,7.0,8.0,9.0,9.0,8.0,8.0,9.0,7.0,6.0,0.0,,8.0,2.0,,43.0,4.0,0.0,1.0,,,,,7.0,1.0,55379
5001.0,2015.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,0.0,,8.0,26.0,,33.0,4.0,1.0,1.0,,,,,5.0,2.0,88001
5001.0,2015.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,0.0,,8.0,101.0,,35.0,3.0,0.0,1.0,,,,,4.0,2.0,55720
5001.0,2015.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,8.0,9.0,0.0,,8.0,15.0,,28.0,3.0,0.0,1.0,,,,,5.0,2.0,50701
5001.0,2015.0,9.0,8.0,9.0,9.0,9.0,4.0,9.0,9.0,10.0,8.0,8.0,0.0,,6.0,0.0,,42.0,4.0,0.0,1.0,,,,,4.0,2.0,59725
5001.0,2015.0,8.0,7.0,8.0,10.0,9.0,10.0,8.0,9.0,9.0,7.0,7.0,0.0,,9.0,25.0,,48.0,2.0,0.0,2.0,,,,,3.0,2.0,27401
5001.0,2015.0,10.0,9.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,8.0,0.0,,9.0,0.0,,67.0,5.0,0.0,1.0,,,,,7.0,2.0,78063
5001.0,2015.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,0.0,,10.0,26.0,,50.0,5.0,0.0,1.0,,,,,6.0,1.0,94588
5001.0,2015.0,8.0,8.0,8.0,10.0,10.0,9.0,10.0,9.0,8.0,8.0,9.0,0.0,,9.0,2.0,,39.0,4.0,0.0,4.0,,,,,7.0,2.0,90038
5001.0,2015.0,8.0,8.0,6.0,7.0,7.0,6.0,7.0,10.0,10.0,10.0,10.0,0.0,,6.0,2.0,,40.0,4.0,0.0,1.0,,,,,5.0,2.0,64117
5001.0,2015.0,9.0,7.0,7.0,9.0,7.0,10.0,8.0,7.0,9.0,6.0,9.0,0.0,,8.0,26.0,,51.0,4.0,0.0,1.0,,,,,7.0,1.0,63367
5001.0,2015.0,9.0,8.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,10.0,9.0,0.0,,9.0,26.0,,32.0,4.0,0.0,1.0,,,,,4.0,1.0,23185
5001.0,2015.0,8.0,7.0,6.0,10.0,7.0,9.0,8.0,9.0,9.0,6.0,7.0,0.0,,9.0,15.0,,36.0,3.0,0.0,1.0,,,,,1.0,2.0,24064
5001.0,2015.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,0.0,,8.0,22.0,,55.0,4.0,1.0,6.0,,,,,7.0,1.0,56560
5001.0,2015.0,7.0,7.0,7.0,8.0,9.0,6.0,7.0,7.0,6.0,7.0,7.0,0.0,,7.0,,,35.0,5.0,1.0,1.0,,,,,7.0,2.0,78109
5001.0,2015.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,8.0,7.0,7.0,8.0,1.0,7.0,9.0,26.0,,30.0,4.0,1.0,1.0,,,,,7.0,1.0,95110
